time,x,y,z,xref,yref,zref,ux,uy,uz
26.770235,-2.734,0.4639,0.001763,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
26.780233,-2.671,0.459,0.001605,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
26.790234,-2.593,0.4541,0.001468,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
26.800234,-2.544,0.4639,0.001369,7.369e-06,7.369e-06,0.007369,6.105e-06,6.105e-06,0.01961
26.810234,-2.456,0.4785,0.001322,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
26.820232,-2.368,0.498,0.001313,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
26.830233,-2.285,0.5273,0.001319,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
26.840235,-2.202,0.5664,0.00129,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
26.850235,-2.139,0.5615,0.00124,-7.405e-06,-7.405e-06,-0.007405,-8.547e-06,-8.547e-06,0.01961
26.860235,-2.075,0.5664,0.001115,-0.0002999,-0.0002999,-0.2999,-0.0003016,-0.0003016,-0.2941
26.870235,-2.041,0.542,0.0009631,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
26.880236,-2.017,0.5078,0.0007968,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
26.890234,-1.997,0.4834,0.0006421,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
26.900234,-1.982,0.4346,0.0005575,7.382e-06,7.382e-06,0.007382,6.105e-06,6.105e-06,0.01961
26.910234,-1.958,0.4248,0.0005195,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
26.920233,-1.929,0.4004,0.0005341,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
26.930233,-1.909,0.4004,0.0005545,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
26.940233,-1.885,0.3955,0.0005604,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
26.950233,-1.88,0.3662,0.0005341,-7.358e-06,-7.358e-06,-0.007358,-8.547e-06,-8.547e-06,0.01961
26.960234,-1.895,0.332,0.000467,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
26.970234,-1.934,0.2783,0.0003532,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
26.980234,-1.992,0.2246,0.0002218,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
26.990234,-2.021,0.1465,0.0001459,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.000235,-2.1,0.08301,0.000108,7.394e-06,7.394e-06,0.007394,6.105e-06,6.105e-06,0.01961
27.010235,-2.153,0.05859,0.0001197,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.020233,-2.197,0.01465,0.0001926,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
27.030235,-2.236,-0.01953,0.0002948,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.040234,-2.28,-0.03418,0.0003765,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.050234,-2.363,-0.06836,0.0004144,-7.37e-06,-7.37e-06,-0.00737,-8.547e-06,-8.547e-06,0.01961
27.060234,-2.441,-0.1074,0.0004028,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.070232,-2.544,-0.1562,0.000359,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
27.080235,-2.646,-0.2246,0.0003094,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.090237,-2.739,-0.2979,0.0003035,-0.0002878,-0.0002878,-0.2878,-0.0002894,-0.0002894,-0.2549
27.100233,-2.856,-0.3467,0.0003269,7.346e-06,7.346e-06,0.007346,6.105e-06,6.105e-06,0.01961
27.110233,-2.959,-0.3809,0.0004174,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.120234,-3.037,-0.4102,0.0005633,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.130234,-3.125,-0.415,0.0007209,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.140234,-3.193,-0.415,0.0008581,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.150234,-3.281,-0.4248,0.0009544,-7.382e-06,-7.382e-06,-0.007382,-8.547e-06,-8.547e-06,0.01961
27.160234,-3.359,-0.4492,0.001013,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.170233,-3.457,-0.4785,0.001019,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
27.180233,-3.569,-0.5176,0.001022,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.190235,-3.657,-0.5469,0.001045,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.200233,-3.755,-0.5664,0.001109,7.358e-06,7.358e-06,0.007358,6.105e-06,6.105e-06,0.01961
27.210234,-3.823,-0.5811,0.001249,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.220234,-3.882,-0.5566,0.00141,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.230234,-3.931,-0.5371,0.001588,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.240234,-3.955,-0.498,0.001742,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.250235,-3.994,-0.4834,0.001856,-7.394e-06,-7.394e-06,-0.007394,-8.547e-06,-8.547e-06,0.01961
27.260235,-4.028,-0.4492,0.001897,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.270235,-4.058,-0.4443,0.001906,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
27.280233,-4.102,-0.4443,0.001894,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.290234,-4.126,-0.4346,0.001903,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.300234,-4.155,-0.4346,0.001955,7.37e-06,7.37e-06,0.00737,6.105e-06,6.105e-06,0.01961
27.310234,-4.146,-0.3857,0.002043,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.320234,-4.131,-0.3418,0.002171,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.330235,-4.097,-0.2686,0.0023,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.340235,-4.048,-0.2051,0.002414,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.350233,-4.009,-0.1562,0.002475,-7.346e-06,-7.346e-06,-0.007346,-8.547e-06,-8.547e-06,0.01961
27.360233,-3.955,-0.1074,0.002469,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.370234,-3.926,-0.06348,0.002402,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
27.380234,-3.882,-0.03418,0.00232,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.390234,-3.828,-0.004883,0.002253,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.400234,-3.76,0.01953,0.002239,7.382e-06,7.382e-06,0.007382,6.105e-06,6.105e-06,0.01961
27.410234,-3.687,0.08301,0.002247,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.420235,-3.594,0.1416,0.002297,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.430233,-3.491,0.21,0.002358,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.440233,-3.369,0.2881,0.00239,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.450233,-3.281,0.332,0.00237,-7.358e-06,-7.358e-06,-0.007358,-8.547e-06,-8.547e-06,0.01961
27.460234,-3.174,0.4004,0.002265,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.470234,-3.076,0.4297,0.002133,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
27.480234,-2.998,0.4346,0.001982,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.490234,-2.9,0.4541,0.001847,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.500235,-2.827,0.4639,0.001748,7.394e-06,7.394e-06,0.007394,6.105e-06,6.105e-06,0.01961
27.510233,-2.71,0.5029,0.001699,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.520235,-2.603,0.5322,0.00169,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.530233,-2.485,0.5811,0.001687,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.540234,-2.373,0.6299,0.001658,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.550234,-2.271,0.6641,0.001561,-7.37e-06,-7.37e-06,-0.00737,-8.547e-06,-8.547e-06,0.01961
27.560234,-2.183,0.6787,0.001436,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.570234,-2.104,0.6641,0.001267,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
27.580233,-2.051,0.6348,0.00108,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.590233,-1.987,0.6201,0.0009164,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.600233,-1.943,0.5762,0.0008085,7.346e-06,7.346e-06,0.007346,6.105e-06,6.105e-06,0.01961
27.610235,-1.87,0.5859,0.0007267,0.0002999,0.0002999,0.2999,0.0002991,0.0002991,0.3333
27.620234,-1.816,0.5811,0.000718,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.630234,-1.768,0.5811,0.0007005,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.640234,-1.704,0.5811,0.0006888,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.650234,-1.665,0.5615,0.0006275,-7.382e-06,-7.382e-06,-0.007382,-8.547e-06,-8.547e-06,0.01961
27.660234,-1.65,0.5469,0.000502,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.670235,-1.655,0.4932,0.0003619,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
27.680235,-1.675,0.4248,0.0002131,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.690233,-1.709,0.3662,8.464e-05,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.700233,-1.748,0.3027,1.167e-05,7.358e-06,7.358e-06,0.007358,6.105e-06,6.105e-06,0.01961
27.710234,-1.777,0.2637,0.0,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.720234,-1.807,0.2148,4.086e-05,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.730234,-1.836,0.1904,9.923e-05,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.740234,-1.86,0.166,0.0001459,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.750235,-1.934,0.1025,0.0001664,-7.394e-06,-7.394e-06,-0.007394,-8.547e-06,-8.547e-06,0.01961
27.760233,-2.002,0.07324,0.0001138,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.770233,-2.095,-0.004883,5.837e-05,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
27.780233,-2.197,-0.07812,-1.167e-05,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.790234,-2.314,-0.1611,-4.962e-05,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.800234,-2.432,-0.2295,-3.502e-05,7.37e-06,7.37e-06,0.00737,6.105e-06,6.105e-06,0.01961
27.810234,-2.524,-0.2686,2.919e-05,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.820234,-2.632,-0.3125,0.0001605,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.830235,-2.715,-0.3418,0.0003065,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.840233,-2.812,-0.3662,0.0004465,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.850233,-2.915,-0.4102,0.0005458,-7.346e-06,-7.346e-06,-0.007346,-8.547e-06,-8.547e-06,0.01961
27.860233,-3.018,-0.4346,0.0005808,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.870234,-3.149,-0.4883,0.0005954,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
27.880234,-3.276,-0.5322,0.0005954,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.890234,-3.408,-0.5859,0.0006304,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
27.900234,-3.53,-0.6299,0.0007063,7.382e-06,7.382e-06,0.007382,6.105e-06,6.105e-06,0.01961
27.910234,-3.638,-0.6494,0.0008464,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
27.920235,-3.73,-0.6689,0.001039,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
27.930235,-3.809,-0.6641,0.00124,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
27.940233,-3.887,-0.6348,0.001413,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
27.950233,-3.95,-0.625,0.001538,-7.359e-06,-7.359e-06,-0.007359,-8.547e-06,-8.547e-06,0.01961
27.960234,-4.023,-0.6104,0.001608,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
27.970232,-4.111,-0.6201,0.001649,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
27.980234,-4.194,-0.625,0.001669,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
27.990234,-4.258,-0.625,0.001693,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.000235,-4.326,-0.6201,0.00178,7.395e-06,7.395e-06,0.007395,6.105e-06,6.105e-06,0.01961
28.010235,-4.355,-0.5957,0.001915,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.020233,-4.365,-0.5615,0.00209,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
28.030233,-4.365,-0.5029,0.002259,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.040234,-4.346,-0.4297,0.002396,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.050234,-4.341,-0.3809,0.002487,-7.371e-06,-7.371e-06,-0.007371,-8.547e-06,-8.547e-06,0.01961
28.060234,-4.321,-0.3271,0.002519,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.070234,-4.316,-0.3027,0.002501,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.080233,-4.282,-0.2686,0.00246,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.090235,-4.263,-0.2246,0.002431,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.100233,-4.214,-0.21,0.002457,7.347e-06,7.347e-06,0.007347,6.105e-06,6.105e-06,0.01961
28.110233,-4.141,-0.1367,0.002504,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.120234,-4.082,-0.06348,0.002583,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.130234,-3.965,0.01953,0.002668,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.140234,-3.862,0.1123,0.002723,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.150234,-3.765,0.1855,0.002708,-7.383e-06,-7.383e-06,-0.007383,-8.547e-06,-8.547e-06,0.01961
28.160234,-3.652,0.2441,0.002656,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.170235,-3.56,0.2832,0.002545,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.180235,-3.462,0.3223,0.002405,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.190235,-3.359,0.3516,0.002291,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.200233,-3.257,0.3857,0.002206,7.359e-06,7.359e-06,0.007359,6.105e-06,6.105e-06,0.01961
28.210232,-3.115,0.4346,0.002169,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.220234,-3.003,0.5127,0.002145,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.230234,-2.847,0.5762,0.002148,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.240234,-2.7,0.6299,0.002125,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.250235,-2.578,0.6836,0.002031,-7.395e-06,-7.395e-06,-0.007395,-8.547e-06,-8.547e-06,0.01961
28.260233,-2.441,0.7178,0.0019,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.270233,-2.339,0.7178,0.001719,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
28.280233,-2.236,0.7373,0.001506,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.290234,-2.148,0.7227,0.001328,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.300234,-2.051,0.7129,0.001191,7.371e-06,7.371e-06,0.007371,6.105e-06,6.105e-06,0.01961
28.310236,-1.948,0.7275,0.0011,0.0002999,0.0002999,0.2999,0.0002991,0.0002991,0.3333
28.320234,-1.855,0.7422,0.001051,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.330235,-1.758,0.7666,0.001016,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.340235,-1.646,0.7861,0.0009573,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.350233,-1.572,0.7715,0.0008668,-7.347e-06,-7.347e-06,-0.007347,-8.547e-06,-8.547e-06,0.01961
28.360233,-1.489,0.752,0.0007296,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.370234,-1.431,0.7178,0.0005341,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.380234,-1.392,0.6787,0.0003356,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.390234,-1.343,0.625,0.0001693,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.400234,-1.299,0.5566,6.129e-05,7.383e-06,7.383e-06,0.007383,6.105e-06,6.105e-06,0.01961
28.410234,-1.25,0.5176,8.756e-06,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.420235,-1.216,0.4883,0.0,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.430233,-1.167,0.4639,2.043e-05,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.440233,-1.128,0.4443,2.043e-05,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.450233,-1.108,0.4053,-1.751e-05,-7.359e-06,-7.359e-06,-0.007359,-8.547e-06,-8.547e-06,0.01961
28.460234,-1.084,0.3564,-9.34e-05,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.470234,-1.113,0.2979,-0.0002218,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.480234,-1.152,0.2197,-0.0003386,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.490232,-1.206,0.1416,-0.0004203,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.500235,-1.284,0.05859,-0.0004436,7.395e-06,7.395e-06,0.007395,6.105e-06,6.105e-06,0.01961
28.510235,-1.377,0.01465,-0.000432,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.520233,-1.475,-0.04883,-0.0003386,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
28.530233,-1.582,-0.06836,-0.0002393,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.540234,-1.704,-0.1172,-0.0001401,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.550234,-1.846,-0.166,-8.464e-05,-7.371e-06,-7.371e-06,-0.007371,-8.547e-06,-8.547e-06,0.01961
28.560234,-1.978,-0.2002,-9.34e-05,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.570234,-2.148,-0.2881,-9.923e-05,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.580235,-2.31,-0.3711,-0.0001197,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.590235,-2.476,-0.4541,-0.0001051,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.600233,-2.646,-0.5176,-4.962e-05,7.347e-06,7.347e-06,0.007347,6.105e-06,6.105e-06,0.01961
28.610233,-2.793,-0.5615,6.713e-05,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.620234,-2.949,-0.5957,0.0002393,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.630234,-3.076,-0.6152,0.000432,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.640234,-3.203,-0.6396,0.0006158,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.650234,-3.354,-0.6641,0.0007472,-7.383e-06,-7.383e-06,-0.007383,-8.547e-06,-8.547e-06,0.01961
28.660233,-3.472,-0.6836,0.0008318,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.670235,-3.628,-0.7275,0.0008902,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.680235,-3.765,-0.7666,0.000931,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.690233,-3.906,-0.8105,0.001004,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.700233,-4.038,-0.8447,0.001112,7.359e-06,7.359e-06,0.007359,6.105e-06,6.105e-06,0.01961
28.710234,-4.146,-0.8252,0.001267,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.720234,-4.243,-0.8203,0.00148,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.730234,-4.307,-0.7861,0.001704,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.740232,-4.37,-0.752,0.001903,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.750235,-4.438,-0.7178,0.002046,-7.395e-06,-7.395e-06,-0.007395,-8.547e-06,-8.547e-06,0.01961
28.760233,-4.478,-0.6934,0.002139,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.770233,-4.546,-0.6641,0.002171,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
28.780235,-4.604,-0.6396,0.002189,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.790234,-4.639,-0.6348,0.002236,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.800234,-4.653,-0.6104,0.002317,7.371e-06,7.371e-06,0.007371,6.105e-06,6.105e-06,0.01961
28.810234,-4.639,-0.5566,0.002437,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.820234,-4.639,-0.4834,0.00258,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.830235,-4.575,-0.4102,0.002755,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.840233,-4.526,-0.3223,0.002869,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.850233,-4.478,-0.2393,0.00293,-7.347e-06,-7.347e-06,-0.007347,-8.547e-06,-8.547e-06,0.01961
28.860233,-4.399,-0.166,0.002939,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.870234,-4.341,-0.1172,0.002889,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.880236,-4.277,-0.05859,0.002811,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.890234,-4.209,-0.009766,0.002749,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
28.900234,-4.111,0.03906,0.002726,7.383e-06,7.383e-06,0.007383,6.105e-06,6.105e-06,0.01961
28.910234,-4.004,0.1074,0.002746,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
28.920235,-3.872,0.1855,0.00279,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
28.930233,-3.73,0.2979,0.002819,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
28.940235,-3.584,0.3711,0.00284,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
28.950233,-3.433,0.4688,0.002781,-7.359e-06,-7.359e-06,-0.007359,-8.547e-06,-8.547e-06,0.01961
28.960234,-3.291,0.542,0.002671,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
28.970236,-3.154,0.5859,0.002507,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
28.980234,-3.008,0.6152,0.002335,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
28.990234,-2.881,0.6494,0.002163,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
29.000233,-2.749,0.6787,0.002028,7.335e-06,7.335e-06,0.007335,6.105e-06,6.105e-06,0.01961
29.010233,-2.588,0.7324,0.001947,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
29.020233,-2.446,0.7715,0.001894,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
29.030233,-2.266,0.835,0.001853,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
29.040234,-2.114,0.8887,0.001777,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
29.050234,-1.973,0.918,0.001661,-7.371e-06,-7.371e-06,-0.007371,-8.547e-06,-8.547e-06,0.01961
29.060234,-1.841,0.9521,0.001471,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
29.070234,-1.729,0.9326,0.00127,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
29.080236,-1.636,0.9131,0.001033,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
29.090235,-1.548,0.8936,0.0008143,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
29.100233,-1.431,0.8643,0.0006596,7.348e-06,7.348e-06,0.007348,6.105e-06,6.105e-06,0.01961
29.110233,-1.318,0.8545,0.0005516,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
29.120234,-1.201,0.8447,0.0004845,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
29.130234,-1.04,0.8398,0.0004465,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
29.140234,-0.8936,0.8252,0.0003911,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
29.150234,-0.7568,0.8105,0.0002802,-7.384e-06,-7.384e-06,-0.007384,-8.547e-06,-8.547e-06,0.01961
