time,vC2_true,iL_true,vC2_EKF,iL_EKF,vC2_UKF,iL_UKF,vC1_meas
8.24,0.62,0.001632,-0.5140905545665071,0.0021807669416618975,0.6010988431980341,0.0016453113432575747,-2.42
8.25,0.6178,0.001544,-0.5079054835479492,0.002114388856413831,0.607288296455672,0.001578963169689746,-2.354
8.26,0.6035,0.001421,-0.5123589145298091,0.0020181958828610286,0.6028419142122583,0.0014827953234921977,-2.304
8.27,0.5921,0.001393,-0.5029385528736471,0.0019786256688252672,0.612268400155995,0.0014432578665258718,-2.241
8.28,0.5807,0.001316,-0.523391491392824,0.0018423674803784572,0.5918228241111566,0.0013070036367472232,-2.212
8.29,0.5394,0.0012,-0.5761837727176905,0.0016224990470806412,0.5390291578576928,0.0010870841570142602,-2.201
8.3,0.5184,0.001126,-0.6131612553571769,0.001494674106067157,0.5020399636133661,0.000959205949707949,-2.17
8.31,0.4878,0.0009145,-0.6418496189789598,0.0014171342549373148,0.4733422312872301,0.0008816431152709605,-2.147
8.32,0.4502,0.000917,-0.6881598896750394,0.0012966212905083728,0.42702789158245524,0.000761115976182335,-2.149
8.33,0.421,0.0007487,-0.7340614829555151,0.0012020977912504205,0.3811226622815481,0.0006665873643780439,-2.15
8.34,0.3779,0.0006346,-0.7765322497056208,0.0011395439799234631,0.33865076252479825,0.0006040444681895876,-2.156
8.35,0.3327,0.000605,-0.8098209846770639,0.0011223363456403137,0.3053648572855502,0.0005868695626523086,-2.163
8.36,0.2791,0.0005534,-0.870292585193709,0.0010240398504257123,0.24489958465765624,0.0004885868469736148,-2.203
8.37,0.2307,0.0005627,-0.9186123354552168,0.0009906435496040524,0.19658156050406503,0.0004552010621355346,-2.228
8.38,0.1827,0.0004829,-0.9577087446856348,0.0010005170234993188,0.15748835193648536,0.00046509754677283364,-2.258
8.39,0.1281,0.0004608,-1.0052055867597702,0.0009883787938525126,0.10999714526130025,0.0004529778421017605,-2.305
8.4,0.06947,0.0004096,-1.0563335131873806,0.0009752280206792422,0.058873034389228356,0.00043983299276352533,-2.357
8.41,0.02278,0.00041,-1.1165394169109728,0.0009446585471715162,-0.0013318938485706831,0.00040925100476609525,-2.421
8.42,-0.04639,0.0004394,-1.1583371960293214,0.0009907219384129218,-0.043131696242841404,0.0004553123504612333,-2.472
8.43,-0.08538,0.0004608,-1.1924162098497286,0.0010635861856953827,-0.07720918458480552,0.0005281921945308021,-2.53
8.44,-0.1366,0.0004944,-1.2597807952116016,0.0010249693494558327,-0.14457072628896211,0.0004895599666442113,-2.623
8.45,-0.1972,0.0004406,-1.3301047788598288,0.0009975226902399765,-0.21490003143326802,0.000462072051446312,-2.709
8.46,-0.2472,0.0005831,-1.3796596183169005,0.0010573342615396322,-0.26446337932760766,0.000521860207452762,-2.783
8.47,-0.3028,0.0006163,-1.4441773236131124,0.0010711350510678945,-0.32898546743871393,0.0005356405148827048,-2.884
8.48,-0.3571,0.0006017,-1.5010579240889184,0.0011227320280550466,-0.3858710752832285,0.0005872260304114951,-2.977
8.49,-0.3922,0.0007754,-1.5385231339781156,0.001243295480679106,-0.42333811190836634,0.0007078073492197649,-3.062
8.5,-0.4477,0.000711,-1.6062876590174704,0.0012573574413086556,-0.49109951561384685,0.0007218686676377631,-3.184
8.51,-0.4738,0.0008778,-1.6378047372529183,0.0014037216308114065,-0.5226177170516693,0.0008682514886924445,-3.266
8.52,-0.525,0.0009955,-1.6555715887189282,0.0015819785394406097,-0.5403787486475272,0.001046554225154765,-3.355
8.53,-0.5579,0.001076,-1.687991335941764,0.0016927049533699975,-0.5727885778917851,0.0011573116279977559,-3.462
8.54,-0.5893,0.001189,-1.710634501736244,0.0018288641197635029,-0.595425945505944,0.001293487229935754,-3.554
8.55,-0.6144,0.001478,-1.723959047433358,0.001983286454682812,-0.6087464356196289,0.0014479207774753787,-3.642
8.56,-0.6424,0.001439,-1.753499266143659,0.0020686283371434177,-0.6382843137909837,0.001533245741848047,-3.746
8.57,-0.6598,0.001559,-1.7608394629582098,0.002223580512689296,-0.6456280543261348,0.0016881822054621357,-3.823
8.58,-0.6663,0.001739,-1.770791031502324,0.0023524886456604667,-0.6555818115355772,0.0018170744883671522,-3.91
8.59,-0.689,0.001845,-1.7724931108307747,0.002495224368547226,-0.6572868952903286,0.0019597979724747566,-3.986
8.6,-0.69,0.002014,-1.7607964099299502,0.002664728204567775,-0.6455919983078994,0.0021293034019622178,-4.051
8.61,-0.6909,0.002147,-1.7666918465344927,0.0027536372543760794,-0.6514873995893288,0.002218197995554522,-4.132
8.62,-0.6821,0.002231,-1.7700563216817127,0.0028431666537990885,-0.6548565487084702,0.002307699651614019,-4.199
8.63,-0.6715,0.002409,-1.7665551265812836,0.0029466085371457574,-0.6513618682575274,0.0024111166466789114,-4.258
8.64,-0.6584,0.002468,-1.7544499111518888,0.0030659195758569115,-0.6392619782129688,0.0025304162995444576,-4.309
8.65,-0.6367,0.002589,-1.7516206567165098,0.003138767767511247,-0.6364358438294035,0.0026032504454716254,-4.367
8.66,-0.6097,0.002746,-1.7241922548306692,0.0032839386316998284,-0.6090109389738604,0.0027484292002292444,-4.396
8.67,-0.5824,0.002826,-1.6866092523140754,0.0034382823370684664,-0.5714254183683142,0.002902803751672308,-4.422
8.68,-0.5549,0.002983,-1.6675719102138147,0.0035051086153720023,-0.5523823898193327,0.0029696431852464606,-4.461
8.69,-0.5167,0.003099,-1.6096492588820994,0.003687801689105906,-0.4944572845195775,0.0031523694784592843,-4.453
8.7,-0.4821,0.00308,-1.554772516673864,0.003824371119063328,-0.43957198550301635,0.003288976552407223,-4.457
8.71,-0.4275,0.003267,-1.5243350779188316,0.003852960270506719,-0.4091277228048432,0.0033175628573951857,-4.471
8.72,-0.3863,0.003284,-1.4807433541436457,0.0039167820386240716,-0.3655379242187604,0.003381364162191729,-4.456
8.73,-0.3495,0.003435,-1.4404501836975658,0.003953929038208892,-0.32524879002890217,0.0034184822892077012,-4.443
8.74,-0.2865,0.003435,-1.3728957319115083,0.004067945427753612,-0.2576992544180438,0.0035324960791133257,-4.399
8.75,-0.2345,0.003579,-1.3315283089311132,0.004067701100968097,-0.21633170223374418,0.00353223830843666,-4.381
8.76,-0.1683,0.003563,-1.2708924699118092,0.004123226830845088,-0.15569941876174553,0.003587758585121065,-4.328
8.77,-0.1179,0.003598,-1.2179819706270665,0.0041340097303204535,-0.10278980004663467,0.003598536858352815,-4.283
8.78,-0.05898,0.003599,-1.1489518058652484,0.00418548595676935,-0.03376053782762939,0.00365002355258777,-4.214
8.79,0.001867,0.003553,-1.1053229927681587,0.00413300277321062,0.009870036601678057,0.0035975324068887905,-4.166
8.8,0.05584,0.003604,-1.0157133257873698,0.004228907301608543,0.09947824612465382,0.003693463586607326,-4.062
8.81,0.1174,0.003515,-0.9694898076017169,0.004150668596221711,0.14570808223705767,0.0036152286940627607,-4.007
8.82,0.1869,0.00346,-0.9063838230871595,0.0041290780067466315,0.2088132557771618,0.0035936354163629957,-3.912
8.83,0.2388,0.003535,-0.8515570602204647,0.0040698497994698605,0.2636396641190136,0.003534399395128589,-3.826
8.84,0.3058,0.003405,-0.8037952594556913,0.003983972745872084,0.31139929336348254,0.003448505339021169,-3.737
8.85,0.3501,0.003405,-0.7562503012479774,0.003898749457973951,0.35894029063698635,0.0033632650109067844,-3.641
8.86,0.4088,0.003345,-0.6854518516345589,0.003889849750720571,0.42973625871676513,0.003354380525587801,-3.522
8.87,0.4573,0.003263,-0.644863924249069,0.003767015063496315,0.4703278896043667,0.003231550934829367,-3.434
8.88,0.5009,0.003102,-0.5944926717949732,0.0036833702225056043,0.5206991486595149,0.003147910882446657,-3.321
8.89,0.5517,0.003063,-0.5632795929572142,0.003536617949641008,0.5519128398715453,0.0030011495326631166,-3.226
8.9,0.5885,0.002876,-0.5282136127973991,0.0034146891772353226,0.5869761763026788,0.0028792110482580772,-3.118
8.91,0.6287,0.002892,-0.48089805767557026,0.003339898711061713,0.6342906266756065,0.0028044330584802617,-3.001
8.92,0.6634,0.002579,-0.4381240130856934,0.0032478188329100924,0.6770685007488609,0.002712377659269118,-2.892
8.93,0.685,0.002626,-0.42078339261226194,0.0030740997226064615,0.6944136194866185,0.002538659977950445,-2.801
8.94,0.7254,0.002419,-0.41952980200859685,0.002866577331797689,0.6956655612988366,0.0023311093643889375,-2.713
8.95,0.7289,0.002233,-0.37294122581757355,0.0028327374892378066,0.7422492990511339,0.00229728469721714,-2.583
8.96,0.7495,0.002138,-0.3799040887490495,0.0026156937863184306,0.735290886873676,0.0020802358058547034,-2.519
8.97,0.7538,0.002013,-0.3917626145579983,0.0024123476740927283,0.7234288282081064,0.0018768619506943933,-2.438
8.98,0.758,0.001831,-0.34969594394589754,0.0024122574171738186,0.7654915713096486,0.0018768043287374645,-2.315
8.99,0.7565,0.001753,-0.3685019308010857,0.002200784412934998,0.7466940551344821,0.0016653426283489278,-2.269
9.0,0.7448,0.001588,-0.39959626820440625,0.0019805759876757928,0.7155989280707334,0.0014451085278249763,-2.21
9.01,0.7356,0.001412,-0.4142504703951436,0.0018485836995621571,0.7009389113407172,0.0013131015565658656,-2.139
9.02,0.7183,0.001301,-0.41944022880341314,0.0017653058656389717,0.6957480003835534,0.0012298405280069024,-2.074
9.03,0.6962,0.001127,-0.43734009563306286,0.0016496032185522216,0.6778527987237754,0.0011141617898029492,-2.029
9.04,0.6657,0.001161,-0.47459029610175496,0.0014877539439886042,0.64060679752329,0.0009523163454577644,-2.0
9.05,0.635,0.00102,-0.4802493088607406,0.0014562630319220776,0.634949113458312,0.0009208533547446258,-1.943
9.06,0.5918,0.0008713,-0.5328061167930142,0.001274247371996707,0.582398725223827,0.000738834920887097,-1.945
9.07,0.5554,0.0007143,-0.5932091848333018,0.0011013812692171213,0.5219927906210228,0.0005659348507078301,-1.94
9.08,0.5085,0.0004942,-0.6224132361250484,0.0010646804768815834,0.4927825144951307,0.0005292301754795206,-1.915
9.09,0.4626,0.0004038,-0.6593650034255752,0.001010806809741887,0.45583235536770983,0.00047537349697125773,-1.918
9.1,0.4117,0.0004523,-0.731997274760424,0.0008537967923029262,0.3832027786614642,0.0003183499711658444,-1.954
9.11,0.3541,0.0003208,-0.8068206208004034,0.0007257511820741803,0.30837442845836216,0.00019027161595004343,-1.985
9.12,0.3044,0.0003018,-0.8453083945879247,0.0007479244593309288,0.26988093982800176,0.00021245416913607791,-1.995
9.13,0.2279,0.000255,-0.9303824038035386,0.0006212178723429732,0.18480956452082248,8.573953845225952e-05,-2.068
9.14,0.1778,0.0001503,-0.9936508190528689,0.0006003874554214568,0.12153798131699961,6.49081498352395e-05,-2.111
9.15,0.1099,0.0001419,-1.028500395120018,0.0006865686751596985,0.08669033058666864,0.00015113246887939424,-2.149
9.16,0.04208,0.0002481,-1.089028827453153,0.0006825950026751694,0.02617218260846899,0.0001471947546421433,-2.227
9.17,-0.0333,0.0001177,-1.1561298494089927,0.0006701267651395667,-0.04092269090289247,0.00013473590467220052,-2.305
9.18,-0.08762,0.0002153,-1.2158790782202384,0.0006974052196400099,-0.10067026837734053,0.0001620142097514969,-2.381
9.19,-0.1575,0.0001622,-1.2842090334057745,0.000705550235994626,-0.16899996797047914,0.00017014574749477527,-2.474
9.2,-0.2194,0.0002143,-1.3648638927282342,0.0006875273745720418,-0.24965831802990696,0.00015208826594182215,-2.58
9.21,-0.2914,0.0002502,-1.4051502850111734,0.0008212078264962511,-0.28995092671668266,0.00028576973100941723,-2.654
9.22,-0.3492,0.0003669,-1.4541441165949844,0.0009162732924721287,-0.3389422241315822,0.0003808526453435685,-2.758
9.23,-0.4067,0.0003539,-1.5218154372453185,0.0009486270130158528,-0.40661073222533733,0.00041320119007709445,-2.877
9.24,-0.4566,0.0004862,-1.5868325014587716,0.0010013024954766757,-0.47163045761630196,0.00046585602964312607,-2.99
9.25,-0.52,0.0004639,-1.6184216597280574,0.0011707840289082192,-0.5032230633666287,0.0006353475030470862,-3.081
9.26,-0.5784,0.0006428,-1.6904870960298428,0.0011929112837846501,-0.5752862928262866,0.0006574589115868353,-3.223
9.27,-0.6147,0.0007701,-1.7491643039046298,0.0012736999981346746,-0.6339690283111282,0.0007382212510012208,-3.339
9.28,-0.6519,0.0008924,-1.7890161276817007,0.0014192504565556808,-0.6738259380849277,0.000883766943421013,-3.449
9.29,-0.6996,0.0009942,-1.8097036348023243,0.0016171927748832898,-0.6945128835135611,0.0010817371284581956,-3.553
9.3,-0.736,0.00106,-1.831826306912878,0.0017891205619818085,-0.7166288464762616,0.0012536998603542026,-3.666
9.31,-0.7598,0.001343,-1.8770111417122595,0.001869493658285857,-0.7618079137454823,0.0013340711317632173,-3.796
9.32,-0.7925,0.00147,-1.9013257848521075,0.00201978944184733,-0.7861244340347554,0.0014843567305490284,-3.898
9.33,-0.8034,0.001624,-1.938122868010492,0.0021168756748775126,-0.8229238565316256,0.0015814169205525528,-4.019
9.34,-0.818,0.001817,-1.9444616936447936,0.0023109018570798925,-0.8292679941896022,0.0017754372190651804,-4.108
9.35,-0.826,0.00185,-1.9496042132772187,0.0024859142713274853,-0.8344103861413033,0.0019504576355374784,-4.207
9.36,-0.8274,0.001985,-1.9482102402956658,0.0026620665784789963,-0.8330146149162276,0.0021266221254249117,-4.297
9.37,-0.8255,0.002314,-1.905995331098723,0.002949165841217923,-0.7907956332299686,0.0024137701275431358,-4.351
9.38,-0.8148,0.002357,-1.9038815242374096,0.0030593835756922245,-0.7886711777718164,0.0025240021217461527,-4.449
9.39,-0.8002,0.002568,-1.889414841077311,0.0031982658210205545,-0.7742037490478332,0.0026628704699838486,-4.512
9.4,-0.7737,0.002676,-1.8586229499556397,0.0033715482362920413,-0.7434143924607275,0.002836140924408187,-4.561
9.41,-0.7478,0.0028,-1.8159756773298708,0.003555938978814951,-0.7007682877978453,0.0030205313608668897,-4.6
9.42,-0.7184,0.002941,-1.7869314183049416,0.0036645500466578095,-0.6717239688360116,0.0031291273495978496,-4.647
9.43,-0.676,0.003092,-1.7270659081860507,0.0038556898438798742,-0.6118615017280833,0.003320269160457166,-4.654
9.44,-0.6341,0.003336,-1.7120778813563218,0.0038644805025334116,-0.5968737301463131,0.003329022946162559,-4.703
9.45,-0.5808,0.003485,-1.6783295608985722,0.00393419414106782,-0.5631357337430418,0.003398690629872625,-4.709
9.46,-0.5339,0.003523,-1.6349721819438008,0.004021432026143847,-0.519787866624813,0.003485900918573515,-4.709
9.47,-0.4832,0.003662,-1.5691590187389548,0.004162834675657799,-0.4539795733335884,0.0036273145933571273,-4.687
9.48,-0.4294,0.003679,-1.5154155173316854,0.004233158249589035,-0.4002335625097297,0.003697655737282838,-4.676
9.49,-0.3607,0.003679,-1.4620729588152643,0.004283308278754368,-0.346888897586026,0.003747815891239419,-4.651
9.5,-0.3028,0.003899,-1.4102230970370668,0.004312476251886468,-0.29503824518306415,0.003776984608757313,-4.619
9.51,-0.226,0.003896,-1.332466174910962,0.004412624792781821,-0.21728102257860663,0.0038771548089456143,-4.557
9.52,-0.1613,0.003888,-1.240973338113156,0.0045276663304925635,-0.12578179468695708,0.003992242816869142,-4.486
9.53,-0.08261,0.003899,-1.1788523584815613,0.004512318267477521,-0.06365121990970513,0.003976911452818019,-4.435
9.54,-0.02219,0.003946,-1.1000988189671548,0.004541427451222197,0.015104721804597704,0.004006025529096092,-4.348
9.55,0.05534,0.003866,-1.0285427618595082,0.004526903791746711,0.0866623166500963,0.003991494815848842,-4.266
9.56,0.129,0.00393,-0.951553036529609,0.004517398713387716,0.16365088333210395,0.0039819801025014895,-4.168
9.57,0.1967,0.003898,-0.8989269160918824,0.004413821899711092,0.2162746481134458,0.0038783691578780466,-4.085
9.58,0.2776,0.003861,-0.8020010615102504,0.004457821407179803,0.31319407091189366,0.003922371500199314,-3.948
9.59,0.354,0.003735,-0.7644784778148604,0.0042807076869837415,0.3507176490805015,0.0037452283932405826,-3.873
9.6,0.4123,0.003644,-0.7047590349688155,0.004192842001800387,0.4104286412174076,0.0036573340723205718,-3.748
9.61,0.4678,0.003656,-0.6278940860559771,0.004158988077415507,0.48728901756395365,0.0036234885396098817,-3.615
9.62,0.5281,0.003555,-0.5672837798019127,0.004058595842759678,0.5479018807662098,0.0035231127327717987,-3.498
9.63,0.5904,0.003349,-0.5040700091666205,0.00396603914459499,0.6111184891867386,0.003430575747604969,-3.367
9.64,0.6457,0.003288,-0.4641870483043933,0.00379503823431694,0.6510046039574441,0.0032595732364479246,-3.253
9.65,0.6945,0.003147,-0.4186819391029145,0.003655934883538255,0.6965082471567569,0.0031204640430763085,-3.122
9.66,0.7359,0.003009,-0.37372785257903895,0.003522241322201253,0.7414615265369172,0.002986771950040001,-2.993
9.67,0.7859,0.002901,-0.3158581590482863,0.003436633427676677,0.7993327403868908,0.0029011890212630458,-2.852
9.68,0.8164,0.002786,-0.2828233361915397,0.0032663918219511426,0.8323733683870462,0.002730961444411583,-2.736
9.69,0.8504,0.002692,-0.25609631571508257,0.0030894951977115067,0.8591023464562016,0.0025540630108113246,-2.614
9.7,0.8855,0.002474,-0.25239968330956425,0.002853722631677178,0.8627975988427482,0.002318262572995212,-2.51
9.71,0.8822,0.002273,-0.22690139787554187,0.0027180213120473404,0.8882901525121059,0.0021825522579587177,-2.381
9.72,0.9035,0.002076,-0.22062142061471446,0.0025293085343655753,0.8945694902252782,0.0019938359515564988,-2.281
9.73,0.91,0.001847,-0.20591794176247377,0.0023892969866248304,0.909272522685719,0.0018538362200080031,-2.169
9.74,0.9094,0.001733,-0.19761943150256028,0.0022406529196134523,0.9175743931665884,0.0017052129601794275,-2.07
9.75,0.9022,0.001544,-0.23327925593958473,0.001964216635375278,0.8819174656606593,0.0014287565134485755,-2.009
9.76,0.8905,0.001472,-0.26567437032325175,0.0017417730750504737,0.8495158747739976,0.0012062781624606455,-1.933
9.77,0.8642,0.001264,-0.3011128557125031,0.0015438298250522,0.8140701902602961,0.0010083095090463812,-1.87
9.78,0.8443,0.001047,-0.32268597954395445,0.0014222148600144427,0.7924928809958391,0.0008867037759343898,-1.803
9.79,0.8102,0.000926,-0.3500475528849977,0.0012988589805056495,0.7651346313955244,0.0007633791782228885,-1.755
9.8,0.77,0.0006903,-0.07761983316681273,0.002155948906231144,0.744840217263052,0.0006818283300731069,-1.706
9.81,0.7311,0.0005208,-0.014309074252934187,0.0021791820465311743,0.712803543491647,0.0005730711053905719,-1.673
9.82,0.6762,0.0004698,0.21803148128995037,0.0027256400118615322,0.6730253523296179,0.0004573099585355256,-1.643
9.83,0.6203,0.000379,0.4965717586744558,0.003308169042816087,0.6405059145722943,0.0003855592838397829,-1.607
9.84,0.5777,0.000136,0.6919644739142932,0.0034951283152862703,0.5640369491310083,0.00018332421222634257,-1.618
9.85,0.5137,0.0001776,0.8216245075858963,0.003417160285856985,0.49716120402426783,5.3781109942073056e-05,-1.611
9.86,0.4528,1.827e-05,0.8389702796725416,0.002975711157518866,0.4053462357131469,-0.00012761989859712725,-1.642
9.87,0.3877,-1.03e-05,0.7871595850642333,0.0023876877944730224,0.3254167693893768,-0.00022859329332739107,-1.668
9.88,0.3199,-0.0001335,0.6752944909691048,0.001716722692816824,0.24781671032251473,-0.0002942007589468883,-1.714
