time,meas_v2,meas_iL,vC1_ekf,vC2_ekf,iL_ekf,vC1_ukf,vC2_ukf,iL_ukf,bias_ekf,bias_ukf,vC1_true
4.6400179999999995,-0.11616863686369064,0.0024855294529452935,-2.2556454920211078,0.5949998697228712,0.0024811119645402418,-2.4428502331178357,0.5265628642650964,0.0025439508471273987,-0.7411533619347317,-0.6675989855318025,-4.08076447644765
4.650018,-0.06376270372962627,0.002503736326367364,-2.204866140197799,0.6494506320151751,0.002497977344063931,-2.3919776777027284,0.5811946439779512,0.0025575853849948782,-0.7417177877220669,-0.667999712265348,-4.00761523847615
4.660018,-0.018672417241724755,0.00251714701470147,-2.1491500564541126,0.7012249211880143,0.0025095162200728972,-2.336356494744411,0.6331668936598598,0.002553121602723018,-0.7421552665237529,-0.6682822325396179,-3.939764476447645
4.670018,0.04839898399999745,0.0025079708,-2.0848215903654608,0.7588596614895706,0.0025033114264180756,-2.271912836119056,0.6906303434435566,0.002569426898380538,-0.7427949674243621,-0.6687410792348076,-3.8617592000000047
4.680018,0.09866212799999631,0.002498674000000002,-2.0154924156109613,0.8139499464667298,0.002492476261020354,-2.202624453660578,0.7457742808590955,0.0025497805010737395,-0.7433474583237456,-0.6691214762614583,-3.786671600000004
4.690018,0.15897732000000164,0.0024691751999999997,-1.9396961065255562,0.8708395104026592,0.00246449142408383,-2.1267870649849066,0.8024205633850976,0.00253084147931967,-0.7439807925264288,-0.6695735070275556,-3.6989027999999964
4.700018,0.2079527600000012,0.002447615599999999,-1.8599309733846534,0.9245105868838686,0.002440647817451785,-2.047175701648106,0.8563637805247589,0.0024967424581698087,-0.7445291300289141,-0.6699433470561421,-3.583228799999997
4.710018,0.25808988898889934,0.002410200220022002,-1.7763390956296872,0.976708362422774,0.002403192880283305,-1.9637747942191583,0.9085333932194999,0.002454376158076527,-0.7450460286364992,-0.6702822219457074,-3.487665866586658
4.720018,0.32183995200959575,0.002356818236352732,-1.686654633994551,1.0323478897103164,0.0023521292995449844,-1.8741113113830048,0.9639932435248858,0.0024237118981540657,-0.7457377186424292,-0.6707740318362823,-3.3833710257948466
4.730018,0.36897195000000094,0.0023013254999999988,-1.594296668036028,1.0840607315552475,0.0022953159945526425,-1.7819092764220203,1.0156889885644413,0.0023587686589382033,-0.7463490035493412,-0.6711942017825328,-3.2776794999999983
4.740018,0.4226719500000009,0.002234325499999999,-1.4982784118267973,1.135424710433466,0.0022289756349214503,-1.686015662147317,1.0669783698800466,0.002298534083266083,-0.7470189865232578,-0.6716630114775188,-3.1717679999999984
4.750018,0.47006480648064786,0.002162470347034704,-1.399996974669067,1.184134297800811,0.00215664428259355,-1.5879186886827648,1.1156919811788368,0.0022246149820938175,-0.7476745270408705,-0.6721161508456591,-3.0565290529052915
4.760018,0.5074060399999974,0.002079817600000005,-1.3014775656827917,1.2274725888377325,0.0020729695684400854,-1.4897027441404267,1.1588586319799232,0.002127850436097347,-0.7482213006740149,-0.6724736280264805,-2.9329028000000075
4.770018,0.5481671200000011,0.0019964647999999975,-1.2021305902310386,1.2682422207756663,0.0019890375478047065,-1.3907038480049716,1.1996885224976808,0.0020434239507643188,-0.7487774646522194,-0.6728333923441165,-2.808815199999996
4.780018,0.5807805319468061,0.0019099375062493725,-1.1035415710948961,1.304544591073904,0.001901440530526607,-1.2925565600720745,1.2360663003524526,0.0019475057701622567,-0.749269383846227,-0.6731320811630925,-2.69437826217378
4.790018,0.6116648064806478,0.0018145879587958802,-1.0060043229345557,1.3372586208619734,0.0018058987115240944,-1.1954855436994798,1.2686916491908866,0.0018477564089477766,-0.7497337141044069,-0.6734041875661209,-2.5776760676067614
4.800018,0.642695050494949,0.0017150839916008468,-0.9094153510168311,1.3674766419623534,0.0017064977359919355,-1.0993498544307063,1.298845350896763,0.0017507331381746555,-0.7502227505089484,-0.6736953408574539,-2.459761723827622
4.810018,0.6670941894189424,0.0016079702970297008,-0.8149227633547436,1.3936492246049266,0.0015993002226329248,-1.005326333014325,1.3248190567168228,0.001640651661441464,-0.7506854398329629,-0.6739640033689103,-2.369146714671465
4.820018,0.6883250325032504,0.0015031350135013494,-0.722962061120992,1.415877694054981,0.0014937694919886827,-0.913879389394455,1.347047485211823,0.00153306064875756,-0.7511362235126373,-0.6742184698391189,-2.25828402840284
4.830018,0.7029574385122972,0.001386458308338335,-0.6345932336805494,1.4332836704953114,0.001377203967959353,-0.8260315960156261,1.364126007379218,0.0014110840599355242,-0.7515404232815035,-0.6744347966591331,-2.1589892021595705
4.840018,0.7160702999999998,0.0012730620000000012,-0.5498319776149798,1.446698474976057,0.0012633217055716532,-0.7418145485035367,1.377437549321482,0.00129675299978719,-0.7519456025263559,-0.6746499060859514,-2.063149500000001
4.850018,0.7163581316263248,0.0011650550110021975,-0.47081339216036616,1.4531389003896633,0.0011534351990679502,-0.6634810561633082,1.3839153466847725,0.0011723612260940506,-0.7522352978536198,-0.6747599159892064,-1.9752906581316239
4.860018,0.7046858128374326,0.0010550084883023355,-0.3993993063284124,1.4509743921158484,0.001041388521108844,-0.5929126083906895,1.3815979123199689,0.0010367912772610462,-0.7523414576730518,-0.6747077542144767,-1.8837564487102552
4.870018,0.7048293829382939,0.0009418202620262035,-0.33293774679402177,1.4472559062097607,0.0009291936491705712,-0.527181404168206,1.3776655079416962,0.0009323059246791456,-0.7525262367450152,-0.674723237766902,-1.8089997999799985
4.880018,0.69347591240876,0.0008299780021997871,-0.27316326552671066,1.438459594946247,0.0008169120131680643,-0.468152996546196,1.3686225835313317,0.0008151735179043744,-0.7526638164827643,-0.674699844312904,-1.7406738326167426
4.8900179999999995,0.6757066000000017,0.0007237232500000065,-0.22080214547372637,1.4240881430785497,0.0007096410180676362,-0.41659209338598174,1.3541026810745138,0.0006995937632290237,-0.7527364914281975,-0.6746190942825251,-1.6671495000000058
4.900018,0.6544445499999998,0.0006247475499999981,-0.17601688187938203,1.4049997327740424,0.000609791499729268,-0.37264082059889064,1.334974290613847,0.0005936650378410133,-0.752767258552014,-0.6744989568423247,-1.6064709999999998
4.910018,0.6350205020502052,0.0005155820782078215,-0.13796477265925378,1.3836374688005462,0.0005021429269317325,-0.3352891847890505,1.3131280237311223,0.0004911520856190272,-0.752837639607251,-0.6744193661078716,-1.585676367636764
